kf_id,ts,n_inertial_edges,n_vis_edges,err_R_mean,err_R_std,err_R_max,err_V_mean,err_V_std,err_V_max,err_P_mean,err_P_std,err_P_max,chi2_inertial_mean,chi2_inertial_max,rel_robust_chi2,n_gyro_rw,n_acc_rw,bg_x,bg_y,bg_z,ba_x,ba_y,ba_z,vel_x,vel_y,vel_z
10,1403715280.86,9,5885,0.000191292525919,0.000111132719681,0.000445365744857,0.00530155143458,0.00569170962473,0.0198446003108,0.000569055325199,0.000499845480684,0.00169875687428,21.3910088252,67.6734866599,0.9224781394,9,9,-0.0029869901482,0.0209459364414,0.0766558870673,-0.0904603302479,-0.00947603117675,0.0338724367321,-0.0624854825437,0.194642692804,0.129513323307
11,1403715281.36,10,6349,0.000189192483042,8.13836307433e-05,0.000384711945974,0.00484414990624,0.0055438199299,0.0203714410977,0.000577544556641,0.000510987378192,0.00184782173557,16.8630726645,68.4213343267,0.873060047626,10,10,-0.00298100709915,0.0209566429257,0.0766561627388,-0.0585710220039,-0.00409004930407,0.0151894530281,-0.0666048377752,0.195934966207,0.0632427036762
12,1403715281.76,11,6795,0.000219184344915,0.000113651913184,0.000471382234116,0.00472226453313,0.00533987614882,0.0203521423775,0.000621612316932,0.000549734503382,0.00185542590195,17.1749059793,71.088087031,0.878974735737,11,11,-0.00298464181833,0.0209536887705,0.0766512602568,-0.0514176525176,-0.00222159316763,0.0110219428316,-0.0270341169089,0.213307961822,-0.0173954963684
13,1403715282.16,12,7220,0.000220678991027,0.000132257757502,0.000499920002827,0.00459680030627,0.00525000555444,0.0204117573925,0.000625739021738,0.000556020786151,0.00177468410113,17.9591540675,87.0006325105,0.883095324039,12,12,-0.00298197916709,0.0209496803582,0.0766533389688,-0.0413068644702,0.00283387931995,0.00783360004425,-0.0186336804181,0.252417057753,-0.108104877174
14,1403715282.51,13,7737,0.000258051799829,0.000180982382712,0.000637710689824,0.00501017464504,0.00519532444614,0.0201661545383,0.000715170498054,0.00066920285327,0.00245119724057,24.2171516306,109.659133921,0.822302997112,13,13,-0.00297713140026,0.0209494978189,0.0766516849399,-0.0386122614145,0.0125179486349,0.00844393763691,-0.00526124890894,0.305472016335,-0.130548208952
15,1403715282.91,14,8027,0.000270793287955,0.000214656850309,0.00071705392412,0.0051399225583,0.00536363810726,0.0202109108085,0.000757014550243,0.000800118086776,0.00319933541039,28.5167929274,128.39333005,0.809593617916,14,14,-0.00297172856517,0.0209583137184,0.0766626223922,-0.0431390814483,0.0307857710868,0.00422801729292,-0.0137864621356,0.345355063677,-0.144001066685
16,1403715283.26,15,8407,0.000337129323908,0.000234576501769,0.000827302752691,0.00571898700248,0.00557146906282,0.0194851261076,0.000914765107355,0.000993421706562,0.003815382491,41.4754596628,156.228137329,0.811553478241,15,15,-0.00297102960758,0.0209715031087,0.0766704976559,-0.043414991349,0.0428855419159,0.00346226384863,-0.038132570684,0.304788172245,-0.132190793753
17,1403715283.61,16,8703,0.000346830219838,0.000227463884133,0.000871241930126,0.00594873053632,0.00573425126703,0.019376927502,0.000964559346851,0.00101170202969,0.00393897343504,44.1218497398,161.686343654,0.811510503292,16,16,-0.00296857603826,0.0209835339338,0.0766745507717,-0.0462229326367,0.0610587745905,0.00220471411012,-0.0536166764796,0.212549880147,-0.100211493671
18,1403715284.11,17,9083,0.000246553128215,0.00017451359144,0.000712964054055,0.00348049450494,0.00338272859127,0.0130318659356,0.000598349607407,0.00064679882705,0.00269560348335,14.5312596287,89.9431247561,0.80114620924,17,17,-0.00286146160215,0.0216190218925,0.0767519846559,-0.02953360416,0.0721357539296,0.0691701620817,0.0112756146118,0.228168383241,-0.0935868620872
19,1403715284.36,18,9635,0.00024338405483,0.000175879175668,0.000744126069828,0.00338649269855,0.00344073558712,0.0129601092593,0.000579824707406,0.000653940337605,0.0027862447643,15.142763321,99.7127867421,0.802472472191,18,18,-0.00284388405271,0.0216366034001,0.0767454430461,-0.0255841426551,0.0953595936298,0.0599435418844,0.0842751264572,0.173525735736,-0.0577853508294
20,1403715284.71,19,10079,0.000255674045516,0.000189059231586,0.000788829992876,0.00350752758762,0.00348991483432,0.0129049288209,0.000607696987443,0.000699638284577,0.00307399676844,17.1459767314,115.19333651,0.838966190815,19,19,-0.00284765148535,0.0216332040727,0.0767446681857,-0.0181885752827,0.0927040278912,0.0521496236324,0.178856253624,0.108466789126,-0.0470121204853
21,1403715284.91,20,10559,0.00025946827061,0.000190327301469,0.00074549852632,0.003340938752,0.00326908089637,0.0130909409783,0.000571788972922,0.00063767937202,0.00276383909554,15.8983671192,98.4213452637,0.871756076813,20,20,-0.00285330158658,0.0216181389987,0.0767595246434,-0.0130575690418,0.0916067361832,0.051833152771,0.163400858641,0.094912044704,-0.0295095611364
22,1403715285.06,20,10672,0.00027303369994,0.000237152404608,0.000913641404075,0.00323571769906,0.00307419662306,0.0130137012439,0.000580937357713,0.000590737244141,0.00222500899042,16.9270034462,81.3272716311,0.881312310696,20,20,-0.00284299440682,0.0216049998999,0.0767623782158,-0.0154576124623,0.0991453677416,0.0574987865984,0.127540305257,0.0790993347764,0.000594743411057
23,1403715285.41,20,10520,0.0002987455519,0.000257722267858,0.00105596840212,0.00343125016379,0.0029344742224,0.0132255606443,0.000630084121716,0.000582821986341,0.00226927097667,19.7305010618,108.667639484,0.89094299078,20,20,-0.00283739576116,0.021599791944,0.0767620131373,-0.0147700542584,0.101109571755,0.0615850649774,0.0196583438665,0.0337629728019,0.258370518684
24,1403715285.91,20,10438,0.00031105799067,0.000258920589208,0.00111893294967,0.00372683760413,0.00310299158526,0.0132996487276,0.000718336574222,0.000663865036861,0.0029841636788,22.409243115,126.466390919,0.885783135891,20,20,-0.00282699964009,0.0215773601085,0.0767607390881,-0.0131239518523,0.0985590070486,0.0692508965731,0.115519821644,-0.180759295821,0.336540013552
25,1403715286.41,21,10843,0.000306348167365,0.0002616927728,0.00111249722844,0.00358445837614,0.00317099841561,0.0132958961933,0.000699158910175,0.000691713954271,0.00324716588056,22.0832592494,147.639974826,0.893871545792,21,21,-0.00282699638046,0.0215864181519,0.0767199322581,-0.0193316545337,0.101606145501,0.0746860951185,0.239431962371,-0.191103726625,0.206265643239
26,1403715286.91,22,11424,0.000319137768626,0.000264834233678,0.00116692151447,0.00363880843072,0.00298313753927,0.0132313803783,0.000723108138103,0.00066232260232,0.00314940950781,22.5896651617,145.821342655,0.915144681931,22,22,-0.00281750457361,0.0215647984296,0.0767221227288,-0.0228525716811,0.109447583556,0.0744849443436,0.263313174248,-0.149160787463,0.115218751132
27,1403715287.41,23,11943,0.000331325784697,0.000273662477998,0.00121282704098,0.00380095490113,0.00307094162951,0.0132164437482,0.000776733026512,0.000728610211157,0.00328659994963,24.3292165064,153.526487011,0.911282002926,23,23,-0.00278497254476,0.0215708687901,0.0767396688461,-0.0242011044174,0.120505288243,0.0689438134432,0.317433536053,-0.0161062628031,0.140254914761
28,1403715287.86,24,12406,0.000325968955111,0.000278798570431,0.00126724806864,0.00387596565629,0.00322568667275,0.0131380820115,0.00080657005976,0.000787287653349,0.00318962246265,25.4472488196,153.410598587,0.90775924921,24,24,-0.00276284269057,0.0215806737542,0.0767638757825,-0.024915356189,0.127654284239,0.0655886679888,0.183974534273,-0.134958148003,0.183000400662
29,1403715288.36,25,12855,0.000331017896423,0.000283421521109,0.0013181161022,0.00392237049448,0.00318691444696,0.013088543117,0.000820882978288,0.000777329118182,0.00316943032736,25.8758904557,164.885196594,0.905538141727,25,25,-0.00278640072793,0.0215841643512,0.0767697989941,-0.0437440611422,0.136029079556,0.0532337389886,0.0933544784784,-0.147478669882,-0.177698582411
30,1403715288.86,25,13280,0.000335200970922,0.000276637804833,0.0012858070354,0.00388358455059,0.00246707589668,0.0107156208936,0.000887467996603,0.000770119560386,0.00303413546288,28.2852530478,157.633122013,0.923905014992,25,25,-0.00277551054023,0.021621434018,0.0767680555582,-0.0551856644452,0.140215545893,0.0619965344667,0.0201649777591,-0.185070946813,0.042348511517
31,1403715289.31,25,13837,0.000356466907973,0.000314909726244,0.00132838095104,0.00443770997343,0.00296980820626,0.0121102455128,0.00100847490537,0.000868929680948,0.00310122806176,34.061422682,187.908395936,0.917002260685,25,25,-0.00279412651435,0.0216010529548,0.0767868533731,-0.0605277940631,0.141498163342,0.075259886682,0.00560299959034,-0.145382121205,-0.284921318293
32,1403715289.76,25,14219,0.000360546732143,0.000270908473199,0.0012295136147,0.00448955725833,0.00339661699838,0.0118062995008,0.00102267213108,0.000906950816254,0.00298696053687,30.7921273343,164.68312885,0.903118371964,25,25,-0.00278045306914,0.0215887017548,0.0767680183053,-0.0597199238837,0.138106584549,0.0784890055656,0.116050414741,-0.0943032577634,-0.337753593922
33,1403715290.26,25,14514,0.000340008401053,0.000251711184398,0.00124625494413,0.00439643432594,0.00358337432966,0.0135403731551,0.00100336354882,0.000968817168998,0.00349129837699,29.5850459313,186.596369787,0.924522817135,25,25,-0.00270851864479,0.0215851720423,0.0767567232251,-0.0625793561339,0.129924342036,0.0738752856851,0.293111592531,-0.122578494251,0.180136352777
34,1403715290.56,25,14716,0.000368118595937,0.000242721134533,0.00114506754995,0.0045540819382,0.00326393292448,0.0128295538301,0.00103838125181,0.000950206022365,0.00329010290376,31.2428881243,147.610684148,0.914223909378,25,25,-0.00270758057013,0.0215712133795,0.0767436102033,-0.0610504485667,0.132144004107,0.0694594308734,0.405551433563,-0.17585606873,0.106308989227
35,1403715290.86,25,14136,0.000396174595498,0.000329627129442,0.00145744081665,0.00473261965223,0.0034529072488,0.0138006143828,0.00103183322981,0.000945956661414,0.00355826075039,37.4528345121,234.506877246,0.905791699886,25,25,-0.00271224277094,0.0215507652611,0.076756246388,-0.0460312925279,0.131707340479,0.0796599462628,0.435979783535,-0.186564788222,0.0281506665051
