kf_id,ts,n_inertial_edges,n_vis_edges,err_R_mean,err_R_std,err_R_max,err_V_mean,err_V_std,err_V_max,err_P_mean,err_P_std,err_P_max,chi2_inertial_mean,chi2_inertial_max,rel_robust_chi2,n_gyro_rw,n_acc_rw,bg_x,bg_y,bg_z,ba_x,ba_y,ba_z,vel_x,vel_y,vel_z
10,1413393892.11,9,5796,0.000360992476521,0.000168453980158,0.000673808868281,0.00746006099959,0.00818371081243,0.0288677752168,0.000734188731633,0.000602165049552,0.00200912696708,51.9796034167,150.230764757,0.84874522686,9,9,-0.00301043037325,0.0260069798678,0.0794078335166,-0.0338154025376,0.00867678504437,0.0707304105163,-0.303881883621,-1.53958058357,0.182978659868
11,1413393892.21,10,6179,0.000313725208561,0.000163424349915,0.000748114957177,0.00664472104461,0.00849237402135,0.0297825057452,0.00064141843917,0.000635824834651,0.00197773786016,48.6094865003,170.846086436,0.885115742683,10,10,-0.00301559246145,0.0260031819344,0.0794184803963,-0.0522728636861,0.0159491412342,0.055076867342,-0.321994304657,-1.51903784275,0.219678580761
12,1413393892.36,11,6700,0.000288430019482,0.00016274072705,0.00070060493401,0.00621745947663,0.00847106641225,0.0302369545958,0.000573206874297,0.000604999907278,0.00173086384682,45.9178553244,188.417712193,0.864435493946,11,11,-0.00301624182612,0.0260025709867,0.0794191807508,-0.044669020921,0.0158747378737,0.0531156361103,-0.337185740471,-1.44159317017,0.0820341706276
13,1413393892.46,12,7109,0.000279480466589,0.000170731297706,0.000667649833377,0.00602577856441,0.00827875911052,0.0302208710523,0.000568180318975,0.000625614852827,0.00178039737267,48.1791505838,170.889460809,0.896060109138,12,12,-0.00301259127446,0.0260021332651,0.0794205889106,-0.0418922975659,0.016933394596,0.0497686266899,-0.342978030443,-1.3742672205,-0.00948567315936
14,1413393892.56,13,7432,0.000268243693497,0.000183684029409,0.000596111670865,0.00576863583806,0.00818978969807,0.0301845426543,0.000528683322711,0.000612756921589,0.00185184711575,49.0474757938,257.243138698,0.906652927399,13,13,-0.00301253213547,0.0260000228882,0.0794234275818,-0.0336196944118,0.0144811281934,0.0518001765013,-0.358693122864,-1.32431972027,-0.136732503772
15,1413393892.71,14,7831,0.000270556215786,0.000198606895427,0.000614255103677,0.00563091090814,0.00820382047389,0.0304936188557,0.000517749264179,0.000644331238172,0.00219290603963,51.5251852789,350.836464157,0.902955532074,14,14,-0.00301528326236,0.0259984396398,0.0794218331575,-0.0289534255862,0.0128469886258,0.0541211813688,-0.372594594955,-1.21128845215,-0.19628226757
16,1413393892.91,15,8061,0.000271877588304,0.00022834195973,0.00066221238134,0.00550986667713,0.0083863435482,0.031041505195,0.000510556736857,0.000691605628157,0.00255111321253,54.2312797761,464.840271473,0.900474369526,15,15,-0.00301179569215,0.0259983129799,0.0794222950935,-0.0219236593693,0.0141401719302,0.0525072850287,-0.41811722517,-0.8765630126,-0.127817675471
17,1413393893.41,16,8281,0.000254186513351,0.000186136312669,0.000641713858439,0.00504007248296,0.00808004360301,0.0311481312836,0.000466992483099,0.000631448303703,0.00235180118343,45.8996043538,397.952821967,0.881864845753,16,16,-0.00300894142129,0.0259930212051,0.0794210955501,-0.0260220002383,0.0124223791063,0.0517480932176,-0.479377835989,0.322385758162,0.128941640258
18,1413393893.76,17,8702,0.000262292364605,0.000177806432064,0.00064892079298,0.00497622645964,0.00769880429712,0.0310755402652,0.00047426757891,0.000590620144068,0.00222741631884,43.3367518851,363.715985276,0.845134913921,17,17,-0.00300536095165,0.0259948093444,0.079410225153,-0.0292614884675,0.00988373998553,0.0526601150632,-0.312106877565,0.920220136642,0.178111821413
19,1413393893.96,18,8937,0.000273207715777,0.000189613039747,0.000715871745018,0.00495998261248,0.00772065200567,0.0316944214255,0.000475507520608,0.000611480693746,0.00235308823062,45.8240153372,410.394235503,0.850398182869,18,18,-0.00298554589972,0.0259929057211,0.0794040933251,-0.0355977639556,0.00471521355212,0.0525541976094,-0.138676449656,1.16632938385,0.226461783051
20,1413393894.11,19,9433,0.000269487245417,0.000186070482137,0.000688068436418,0.00467391755593,0.00756132040893,0.0313639349424,0.000452817261926,0.000611466903657,0.00238973738035,43.3769546402,416.502193107,0.853401839733,19,19,-0.00298336450942,0.0259694494307,0.0793972089887,-0.0345688201487,-0.00341746443883,0.0548571571708,-0.0416224747896,1.23723709583,0.239152222872
21,1413393894.26,20,10076,0.000259365054841,0.000187691255898,0.000719011192239,0.00435878109686,0.00719698566783,0.0302815450051,0.000439317832322,0.000622298331389,0.00230464059141,40.5692423588,400.537907,0.855153262615,20,20,-0.00297070201486,0.0259685628116,0.0794009268284,-0.028657246381,-0.0012248592684,0.0583778582513,0.0449782162905,1.27771413326,0.234147265553
22,1413393894.36,20,9882,0.000271476830252,0.000192457825642,0.000742336705395,0.00442010509143,0.00747988457698,0.0312681995694,0.00044916766438,0.000641050749125,0.00243816791955,42.9760315149,444.354071633,0.867072105408,20,20,-0.00296817859635,0.0259689055383,0.0794088691473,-0.0289003085345,-0.0044648651965,0.0583065971732,0.105494007468,1.29640889168,0.122537881136
23,1413393894.46,20,9923,0.000248664519891,0.000180389868962,0.000719287860017,0.00431079271822,0.0074166106897,0.0315207750685,0.000436838303492,0.000605086792422,0.0023107723673,38.0636035423,400.883483454,0.870524704456,20,20,-0.00295581133105,0.0259634405375,0.0794060826302,-0.0289141498506,-0.00581505754963,0.053918838501,0.15282702446,1.32466781139,-0.0670080408454
24,1413393894.56,20,9772,0.000266061508672,0.000198507481249,0.000753136989886,0.00445527070502,0.00752695574529,0.0319169197884,0.000465738115122,0.000635755765636,0.00243764125734,41.4096223691,444.294361505,0.878025352955,20,20,-0.00297441938892,0.0259656216949,0.0794185847044,-0.0269634611905,-0.00541779305786,0.0550453476608,0.208204418421,1.34514796734,-0.182469531894
25,1413393894.66,20,9777,0.000269822841661,0.000193841334755,0.00074208046883,0.00449074721032,0.00758821793322,0.0322072198308,0.000474857857647,0.000632393774189,0.0024524922119,42.1017974179,449.936825718,0.884302318096,20,20,-0.0029737658333,0.0259553082287,0.0794128775597,-0.0224763397127,-0.00341122760437,0.0547522567213,0.251086622477,1.36081814766,-0.215227901936
26,1413393894.86,20,9637,0.000272527347885,0.000190224848145,0.000743229661784,0.00450081591149,0.00702415820704,0.0307708746711,0.000486135863243,0.000560649336567,0.00212504889588,36.2573006264,308.028876962,0.839593648911,20,20,-0.00266093201935,0.0254661682993,0.0794878676534,-0.0137952556834,-0.00473453477025,0.0948088690639,0.309441775084,1.35158479214,-0.156838625669
27,1413393895.01,20,9745,0.000286540818646,0.000225533320204,0.000802331087507,0.00465597023537,0.00715203330976,0.0309121048427,0.000503398182588,0.000563527180658,0.00229990142164,40.0851007988,364.509436041,0.84471487999,20,20,-0.00262281461619,0.0254129972309,0.079487092793,0.00271148351021,-0.00645244726911,0.0850916057825,0.32569372654,1.31936967373,-0.106592968106
28,1413393895.11,20,9598,0.000302134615521,0.000249683594585,0.000960675327579,0.00479362129954,0.00746292683113,0.0320296514466,0.000553174402292,0.000648826201534,0.00243624258751,42.6388991783,412.202450378,0.884615182877,20,20,-0.00261098076589,0.0254127364606,0.0794989615679,0.00317756598815,-0.00269052921794,0.0900265425444,0.33547565341,1.27970206738,-0.0866603478789
29,1413393895.26,20,9457,0.000293694435635,0.000233495275816,0.000949503360754,0.00481691677468,0.00726560576809,0.0307085457952,0.000559141208619,0.000622973397625,0.00251184097242,43.5681031652,440.519418907,0.853394627571,20,20,-0.00261877547018,0.025396194309,0.0794988200068,0.00347368512303,-0.00237424997613,0.0866277143359,0.340373516083,1.21657514572,-0.0615435130894
30,1413393895.41,20,9512,0.000316007086316,0.000285942645835,0.0010465872062,0.00483435121085,0.00741780096659,0.0312543319602,0.000578520105296,0.000643162203417,0.00260273221421,47.108920403,467.856552337,0.85795134306,20,20,-0.00261044478975,0.025402661413,0.079499527812,0.00924879778177,-0.000896562763955,0.0969700962305,0.339997678995,1.12438440323,-0.17405743897
31,1413393895.51,20,9358,0.000310883193286,0.000287742641566,0.000966545830469,0.00471401244112,0.00741704776403,0.0314723101159,0.000581577645607,0.000655517582154,0.00253511430322,44.593482569,440.090085193,0.883397877216,20,20,-0.00260205357336,0.0253981016576,0.0795009061694,0.0141062885523,0.000851532502566,0.100085355341,0.354911863804,1.05235230923,-0.256163865328
32,1413393895.66,20,9335,0.000315812635857,0.000278443352309,0.000953233795425,0.00473877276904,0.00742578326231,0.0317502498638,0.00058880693622,0.000648680031745,0.0025035395937,43.8183281203,427.175185098,0.86358487606,20,20,-0.00260181142949,0.025401847437,0.0795028731227,0.011361268349,0.00104917341378,0.0938750505447,0.372813850641,0.979128777981,-0.196775063872
33,1413393895.76,20,9288,0.000319525848047,0.000277758025396,0.000970794396759,0.00476452685576,0.00739520304592,0.0319360402431,0.000593116064873,0.000625319607477,0.00244155367838,43.4819603038,412.365016626,0.87333124876,20,20,-0.00259578763507,0.0254151206464,0.0795181766152,0.00554928136989,0.00709410663694,0.0947820469737,0.366845220327,0.916705429554,-0.138505533338
34,1413393895.86,21,9744,0.000315211693783,0.000274611620361,0.000979476469457,0.00454579570633,0.00724527384653,0.0318490619254,0.000562984853548,0.000618478762028,0.0024171492555,40.9998983993,398.189308999,0.899033129215,21,21,-0.00259440997615,0.0254143048078,0.0795280560851,0.00419246125966,0.0076468042098,0.0920133441687,0.377910554409,0.85669028759,-0.0968829989433
35,1413393895.96,21,9539,0.000302172224263,0.000257977023472,0.00100619187576,0.00453651651569,0.00722366642339,0.0321047431491,0.00055235679086,0.000592854829866,0.00239586162925,39.9712377125,389.921655835,0.887785494328,21,21,-0.0025781088043,0.0254119243473,0.0795243158937,0.00563230598345,0.00891464203596,0.090028680861,0.373288631439,0.746958076954,-0.0619975849986
36,1413393896.06,22,9941,0.000312751617749,0.000274135828994,0.00099167771034,0.004380426058,0.00710826339907,0.0322330124147,0.000544216302017,0.00061600942321,0.00235925707822,38.7384832165,374.059985433,0.891882717609,22,22,-0.00258884159848,0.0254057403654,0.0795378088951,0.01264256984,0.0134311290458,0.0920758470893,0.345354288816,0.669598758221,-0.0790436714888
37,1413393896.16,21,9523,0.000280361378431,0.00025387722097,0.000994389814005,0.00321050317967,0.00400872368788,0.0178517651305,0.000527471842533,0.000601406308553,0.00228464101351,35.2988021269,346.580152819,0.87439507246,21,21,-0.00258299871348,0.0254131536931,0.0795339718461,0.0153271220624,0.00965164136142,0.0919093117118,0.298581659794,0.617237210274,-0.042420424521
38,1413393896.31,21,9517,0.000272525227742,0.000242628199479,0.000968195499829,0.0032155791868,0.00410217115562,0.0184282515259,0.000533919555747,0.000618619351764,0.00235869390231,35.1184459431,372.556261246,0.879011511803,21,21,-0.00258683622815,0.025413043797,0.0795368775725,0.0108079388738,0.00447236094624,0.0849794670939,0.220011115074,0.500468730927,-0.000895204604603
39,1413393896.51,21,9511,0.00026410548615,0.000244721276509,0.000962779985371,0.00325021884124,0.0041893001514,0.0187908990985,0.00055037237374,0.000640353686124,0.00240619563709,35.2634148562,381.945091319,0.878614664078,21,21,-0.00259647262283,0.0254121869802,0.0795255824924,0.00817225221545,0.00305696274154,0.0818313881755,0.053112398833,0.261666059494,0.0967420488596
40,1413393896.81,22,9994,0.000264969136434,0.000227967308848,0.000904785441854,0.00355306111738,0.00405582132426,0.0186432811733,0.000591330244325,0.000634760485018,0.00239571373158,34.0011023524,373.670824043,0.897983551025,22,22,-0.0026010745205,0.0254169516265,0.0795254707336,0.00518281618133,0.00392191810533,0.0781960487366,0.0364768765867,-0.0824895426631,0.157102584839
41,1413393897.01,22,9907,0.000285460751054,0.00024200694684,0.000959870763186,0.0035999981742,0.00397051094523,0.0184541797804,0.000605083111599,0.00064522521733,0.00239032994141,34.9430032149,370.323331498,0.906116724014,22,22,-0.00261592189781,0.025457944721,0.0794978141785,-0.00460729375482,0.00561400828883,0.0535442866385,0.220338851213,-0.29253283143,0.122735515237
42,1413393897.21,21,9328,0.00035050723599,0.000332168162655,0.00128318024722,0.00394567985414,0.00341812690701,0.0121719632658,0.000656090118718,0.000589255664094,0.00242443858723,32.245451837,160.800671955,0.858172297478,21,21,-0.00264242431149,0.0254836436361,0.079483859241,-0.00820827949792,0.00967291835696,0.0490378141403,0.530271708965,-0.264724552631,0.067983224988
